nc_025787.1 hesperelaea palmeri complete chloroplast genome, specimen voucher e. palmer 81 (mo)
nc_065361.1 henckelia pumila chloroplast, complete genome
nc_045398.1 hemiphragma heterophyllum isolate bdxq2 chloroplast, complete genome
nc_082106.1 hemiboea pterocaulis chloroplast, complete genome
nc_080282.1 hemiboea suiyangensis chloroplast, complete genome
nc_054358.1 hemiboea ovalifolia chloroplast, complete genome
nc_079573.1 hemiboea yongfuensis chloroplast, complete genome
nc_080281.1 hemiboea purpureotincta chloroplast, complete genome
nc_080279.1 hemiboea malipoensis chloroplast, complete genome
nc_080277.1 hemiboea purpurea chloroplast, complete genome
nc_079575.1 hemiboea fangii chloroplast, complete genome
nc_079572.1 hemiboea sinovietnamica chloroplast, complete genome
nc_079574.1 hemiboea integra chloroplast, complete genome
nc_080278.1 hemiboea subacaulis chloroplast, complete genome
nc_080280.1 hemiboea parvibracteata chloroplast, complete genome
nc_029819.1 haplostachys haplostachya strain hi0333 chloroplast, complete genome
nc_063928.1 handroanthus chrysanthus chloroplast, complete genome
nc_056915.1 hanceola exserta chloroplast, complete genome
nc_042453.1 haenianthus salicifolius voucher mo:e. terranova 15 chloroplast, complete genome
nc_031852.1 haberlea rhodopensis chloroplast, complete genome
nc_057678.1 glandularia tenera chloroplast, complete genome
nc_045041.1 euphrasia regelii chloroplast, complete genome
nc_053828.1 eriophyton wallichii chloroplast, complete genome
nc_001568.1 epifagus virginiana chloroplast, complete genome
nc_057994.1 duranta erecta chloroplast, complete genome
nc_054307.1 dolichandrone spathacea chloroplast, complete genome
nc_037460.1 dolichandra cynanchoides voucher l. galleto 1019 chloroplast, complete genome
nc_056337.1 dodartia orientalis chloroplast, complete genome
nc_077301.1 diocirea microphylla voucher melud119042a plastid, complete genome
nc_050957.1 diocirea violacea voucher melud119022a plastid, complete genome
nc_077272.1 diocirea acutifolia voucher cbg7902469 plastid, complete genome
nc_058335.1 dicrastylis parvifolia chloroplast, complete genome
nc_058333.1 cymaria dichotoma chloroplast, complete genome
nc_054194.1 craniotome furcata chloroplast, complete genome
nc_050944.1 corallodiscus flabellatus chloroplast, complete genome
nc_023131.1 conopholis americana chloroplast complete genome
nc_058332.1 congea tomentosa chloroplast, complete genome
nc_042448.1 comoranthus minor voucher mo:r.i. randrianaivo 1757 chloroplast, complete genome
nc_042162.1 clinacanthus nutans chloroplast, complete genome
nc_056393.1 clerodendranthus spicatus chloroplast, complete genome
nc_058326.1 chelonopsis souliei chloroplast, complete genome
nc_059747.1 centranthera grandiflora voucher yucmzlp2019044 chloroplast, complete genome
nc_031805.1 castilleja paramensis plastid, complete genome
nc_061042.1 campsis grandiflora chloroplast, complete genome
nc_073099.1 campsis radicans chloroplast, complete genome
nc_080352.1 callitriche hermaphroditica chloroplast, complete genome
nc_066447.1 callitriche stagnalis chloroplast, complete genome
nc_080353.1 callitriche palustris chloroplast, complete genome
nc_080351.1 callitriche cophocarpa chloroplast, complete genome
nc_063548.1 briggsia chienii chloroplast, complete genome
nc_077474.1 brandisia hancei x brandisia discolor isolate ne 1 voucher kun:chenz-016 plastid, complete genome
nc_077470.1 brandisia hancei isolate bz 1 voucher kun:chenz-018 plastid, complete genome
nc_077467.1 brandisia chevalieri isolate 1 voucher kun:nwc-201914 plastid, complete genome
nc_077472.1 brandisia racemosa isolate 1 voucher kun:chenz-007 plastid, complete genome
nc_042954.1 brandisia swinglei chloroplast, complete genome
nc_077469.1 brandisia glabrescens isolate jc plastid, complete genome
nc_077473.1 brandisia scandens isolate 1 voucher kun:nwc-201921 plastid, complete genome
nc_077471.1 brandisia kwangsiensis isolate jx 1 voucher kun:crg-201901 plastid, complete genome
nc_073570.1 brandisia cauliflora isolate 1 voucher chenz-010 (kun) plastid, complete genome
nc_077468.1 brandisia discolor isolate cy 1 voucher kun:chenz-020 plastid, complete genome
nc_025641.1 boulardia latisquama plastid, complete genome
nc_068836.1 boschniakia himalaica chloroplast, complete genome
nc_050952.1 bontia daphnoides voucher ftg4719 plastid, complete genome
nc_016468.1 boea hygrometrica chloroplast, complete genome
nc_046601.1 blepharis ciliaris chloroplast, complete genome
nc_062357.1 bignonia magnifica voucher lohmann 711 plastid, complete genome
nc_072338.1 beccarinda tonkinensis chloroplast, complete genome
nc_070426.1 beccarinda cordifolia chloroplast, complete genome
nc_066022.1 ballota nigra isolate bptps075 voucher lise:96401 chloroplast, complete genome
nc_047469.1 bacopa monnieri chloroplast, complete genome
nc_039679.1 aphyllon fasciculatum voucher wis:282500 chloroplast, complete genome
nc_041424.1 aphelandra knappiae chloroplast, complete genome
nc_068045.1 antirrhinum hispanicum chloroplast, complete genome
nc_046781.1 anisomeles indica plastid, complete genome
nc_061393.1 angelonia angustifolia chloroplast, complete genome
nc_022451.2 andrographis paniculata chloroplast, complete genome
nc_068628.1 amethystea caerulea chloroplast, complete genome
nc_034695.1 aloysia citrodora plastid, complete genome
nc_053706.1 agastache rugosa chloroplast, complete genome
nc_031445.1 abeliophyllum distichum chloroplast, complete genome
